Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
amputee,-0.34488136826071625,1.190450454950973,-0.7078762197814643,1.3350489436262023,0.2590231191013903,1.6163305075028365,-0.789631670354169,1.0447030425153903
analyst,0.7531417592994115,-1.3848710524596337,0.7277739917203464,-1.4057235102256265,-1.0040649141600364,-2.6869230779275366,0.004050739196837738,-1.5594166212921907
anarchist,-0.04775839418237841,0.2794184868853684,0.015089722268099928,0.18069095443616257,-0.7458326728331233,-0.25885983660339307,-0.6798632618966552,-0.36235972910022135
anatomist,0.6943805174091479,-1.1585195769276477,0.8032762826691152,-1.2462300853068702,0.2474072396013258,-0.7475625604418668,0.4024520640954606,-0.9202905326643724
anatomy,-0.6970812763654711,-0.9388288717894971,-1.1646755380016134,-0.8044349943127123,-0.46096380940402215,-0.14887996102400486,-0.25678252736381957,-1.342335496822622
ancestor,-0.2695012095530247,0.4888875202978124,-0.04769204268074167,0.37188013577713996,-0.11131733166472163,0.6344536069893751,-0.5299370996663064,1.066477185210163
ancient,-2.0182648487749115,-0.43000835748016025,-2.030645592114742,-0.4693421786303196,-2.1472137784250585,-0.3643961427702622,-2.1267998481510104,-0.3182475914650043
angel,-0.14508917261051058,-0.6326782826329319,-0.37844303206232777,-0.7700279024350347,0.6118022627444245,-1.1010537313617665,0.6998355742685377,-0.8532366258598403
animal,-0.5072467574556734,0.9798187026079315,-0.5559465642448052,1.0161342807383504,0.4677592060605824,0.895209212588753,-0.07600828198650343,1.838418775028332
animator,0.8574109730489958,-0.6581245360850595,0.8570754978812983,-0.710932365654247,1.123414102631215,0.3442836827647734,1.1845706323873788,-0.04129987163555891
announcer,0.7444413774836428,-1.2155543580244133,0.6559117566626806,-1.5569713403168286,1.0865545663452862,-1.3033150597040786,1.411627767758186,-1.1403606081010613
antagonist,0.9261286801678545,0.010793243076717174,0.9783992232229453,-0.5131042274244396,1.862968552824488,0.01316386322332309,1.8954070530345735,-0.7039794702593011
